acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp
-5676,-20028,-2860,6182,-10338,3185,2025-01-29 10:47:08
-52,-18884,-680,11697,-12596,11387,2025-01-29 10:47:08
536,-17180,-2844,6938,-9848,9266,2025-01-29 10:47:08
-2368,-16196,-1624,-1788,-15906,14992,2025-01-29 10:47:08
-396,-14456,612,-7062,-14488,8807,2025-01-29 10:47:08
-732,-13712,3332,-3171,-6666,2023,2025-01-29 10:47:08
-6340,-13440,3636,-2818,-6361,-2126,2025-01-29 10:47:08
-9684,-14608,3816,-6631,-2408,4999,2025-01-29 10:47:08
-500,-17468,492,-7288,-805,-1832,2025-01-29 10:47:08
4752,-13772,1092,-785,5397,-4756,2025-01-29 10:47:08
-7060,-18852,-3912,-5222,1417,-6060,2025-01-29 10:47:08
1140,-15384,-1264,-4539,3014,-5780,2025-01-29 10:47:08
-4264,-15256,-1020,-4783,3276,-3296,2025-01-29 10:47:08
-2536,-16124,-1792,-4987,1133,-2526,2025-01-29 10:47:08
-500,-15920,-2168,-5789,-161,-6039,2025-01-29 10:47:08
-2528,-17156,-2168,-4001,1583,-4171,2025-01-29 10:47:09
-3216,-18052,-3372,-1264,4116,-1768,2025-01-29 10:47:09
-2640,-19492,-1388,1073,1173,357,2025-01-29 10:47:09
-1604,-17272,264,9253,-2357,5924,2025-01-29 10:47:09
1532,-18392,-3300,11412,4329,10561,2025-01-29 10:47:09
-5020,-19948,1128,6671,-1826,13201,2025-01-29 10:47:09
-4248,-13432,84,-1001,-8790,10431,2025-01-29 10:47:09
148,-10144,2412,-3513,-8323,410,2025-01-29 10:47:09
-6040,-13968,6240,-4710,-4829,-5822,2025-01-29 10:47:09
-9496,-17772,5040,-2599,-5532,4046,2025-01-29 10:47:09
440,-15300,6896,-4123,-1760,-728,2025-01-29 10:47:09
-316,-17772,-3820,-3841,12413,-6573,2025-01-29 10:47:09
-6732,-17208,-4068,-5093,4120,-6720,2025-01-29 10:47:09
-3332,-16400,-756,-4224,-508,-5278,2025-01-29 10:47:10
-2252,-15244,-1708,-4295,-2917,-2626,2025-01-29 10:47:10
-2668,-16176,-1624,-5454,-2209,-3510,2025-01-29 10:47:10
-2392,-16108,-832,-5205,-1707,-5213,2025-01-29 10:47:10
-2028,-17588,96,-2595,-3994,-3726,2025-01-29 10:47:10
-4044,-18676,-3044,-106,-2195,146,2025-01-29 10:47:10
-7484,-20092,-3448,4662,-10868,3237,2025-01-29 10:47:10
2112,-16588,-2756,14354,-13200,4528,2025-01-29 10:47:10
-3024,-16972,-2348,7120,-4658,11264,2025-01-29 10:47:10
-1932,-13920,-4500,-1339,-12237,11477,2025-01-29 10:47:10
-1820,-14432,-728,-9108,-18687,10708,2025-01-29 10:47:10
-2308,-16264,2912,-6480,-14647,5786,2025-01-29 10:47:11
-4280,-12772,2772,-5103,-15429,1105,2025-01-29 10:47:11
-6852,-15892,4708,-5966,-14507,1211,2025-01-29 10:47:11
-5916,-13084,2232,-8999,-14067,8514,2025-01-29 10:47:11
852,-18988,6000,-8013,-13785,1786,2025-01-29 10:47:11
-716,-14900,-4380,-4041,0,-5686,2025-01-29 10:47:11
-5112,-17012,-448,-5829,-8190,-2688,2025-01-29 10:47:11
-4688,-16048,-1852,-5807,-9912,-2421,2025-01-29 10:47:11
-1708,-15228,-3212,-5744,-11462,-38,2025-01-29 10:47:11
-820,-16108,-776,-7093,-5174,-3810,2025-01-29 10:47:11
-1164,-16364,-120,-6317,-2514,-5052,2025-01-29 10:47:11
-3000,-17584,-1252,-5661,-4114,-4155,2025-01-29 10:47:11
-3076,-19244,-1356,598,-1392,-329,2025-01-29 10:47:12
-3624,-18964,-3424,973,-6901,196,2025-01-29 10:47:12
-1588,-17800,40,7438,-7128,4368,2025-01-29 10:47:12
548,-17484,-3760,11052,-7883,10513,2025-01-29 10:47:12
-4716,-19120,-256,6313,-9047,10870,2025-01-29 10:47:12
-4452,-13952,-1440,-4029,-16287,13566,2025-01-29 10:47:12
604,-13156,1156,-7082,-11892,4955,2025-01-29 10:47:12
-3688,-14208,4508,-3424,-5292,-2393,2025-01-29 10:47:12
-10436,-15312,4460,-3790,-6416,834,2025-01-29 10:47:12
-3496,-17452,2828,-6742,-3948,3493,2025-01-29 10:47:12
3040,-15732,1472,-935,6750,-2507,2025-01-29 10:47:12
-9152,-18644,-4404,-4147,4435,-6212,2025-01-29 10:47:12
-616,-15400,-2128,-4453,-3933,-7042,2025-01-29 10:47:12
-3468,-15600,-1724,-4977,-2571,-4292,2025-01-29 10:47:13
-2924,-15208,-1372,-6138,-122,-4319,2025-01-29 10:47:13
-2880,-16020,-1440,-6811,-2500,-6117,2025-01-29 10:47:13
-2872,-17512,-1960,-4204,-1354,-4868,2025-01-29 10:47:13
-1632,-19988,-2440,-774,2877,-993,2025-01-29 10:47:13
-4324,-19784,-1680,3097,-973,1705,2025-01-29 10:47:13
504,-17248,-1304,13444,-3383,6212,2025-01-29 10:47:13
-1064,-17168,-2476,8832,5730,11423,2025-01-29 10:47:13
-2896,-16192,-772,5263,-5310,11176,2025-01-29 10:47:13
-1896,-12588,-436,-2125,-12862,9114,2025-01-29 10:47:13
-120,-10992,1084,-3036,-8122,-210,2025-01-29 10:47:13
-5528,-14932,7004,-4291,-4993,-5737,2025-01-29 10:47:13
