acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp
-824,-16852,-524,-986,-17,-46,2025-01-29 10:36:08
-680,-16772,-224,-354,-671,-96,2025-01-29 10:36:08
-628,-16568,-284,-513,-318,66,2025-01-29 10:36:08
-668,-16816,92,-1877,465,-563,2025-01-29 10:36:08
-416,-16556,68,-1803,-447,-329,2025-01-29 10:36:08
-68,-16664,-496,-2635,-378,-913,2025-01-29 10:36:09
92,-16364,-228,-2745,-314,-369,2025-01-29 10:36:09
1024,-16748,-504,-2195,-106,691,2025-01-29 10:36:09
356,-17392,-1068,-2053,387,570,2025-01-29 10:36:09
772,-16852,-2116,-1927,-818,-62,2025-01-29 10:36:09
808,-15884,-2244,-4162,650,-161,2025-01-29 10:36:09
-216,-16648,-2100,-5454,974,2284,2025-01-29 10:36:09
1748,-17892,-2076,-3939,-1318,2813,2025-01-29 10:36:09
904,-18728,-2936,462,-2498,2758,2025-01-29 10:36:09
-3520,-19172,-868,5047,-1733,-1166,2025-01-29 10:36:09
-1200,-16912,304,9076,-6231,-4850,2025-01-29 10:36:09
-880,-16280,-1448,2861,-1551,-2673,2025-01-29 10:36:09
636,-15368,-1500,-1370,-474,-3349,2025-01-29 10:36:10
-1120,-10576,-36,-6443,2219,3500,2025-01-29 10:36:10
76,-16452,2264,-5991,-1050,5018,2025-01-29 10:36:10
-1392,-15204,-4968,-11058,2572,14714,2025-01-29 10:36:10
-2424,-13836,-4312,-13161,44,10606,2025-01-29 10:36:10
-4732,-9768,-5384,-9748,3601,13605,2025-01-29 10:36:10
-3596,-8008,-5136,-12743,2196,12239,2025-01-29 10:36:10
-4228,-6036,-2356,-14001,794,15604,2025-01-29 10:36:10
-12744,31824,-2164,-23639,32767,17882,2025-01-29 10:36:10
-32768,31612,-32768,-28718,2079,20469,2025-01-29 10:36:10
-15504,9168,-19480,-3736,4913,5621,2025-01-29 10:36:10
556,8096,-6808,-7029,9243,1376,2025-01-29 10:36:10
-3168,5612,-3140,7290,-9499,4611,2025-01-29 10:36:11
-744,14336,-17800,4424,1940,-349,2025-01-29 10:36:11
-6172,5308,-9684,11212,-1178,-3587,2025-01-29 10:36:11
-9032,4752,-22520,14314,-349,-7938,2025-01-29 10:36:11
-14536,-4668,-21136,-5892,-2498,970,2025-01-29 10:36:11
-9344,-156,-16604,1671,-4186,-1549,2025-01-29 10:36:11
-8788,-164,-14136,1993,7,-1083,2025-01-29 10:36:11
-9064,1068,-14572,-2480,1570,1325,2025-01-29 10:36:11
-9824,2412,-14752,-1224,-311,181,2025-01-29 10:36:11
-8948,2660,-14916,-544,55,-477,2025-01-29 10:36:11
-9064,2464,-14092,-1217,-365,-156,2025-01-29 10:36:11
-9236,1680,-14412,-828,-20,-81,2025-01-29 10:36:11
-9528,1376,-14792,-818,-65,-131,2025-01-29 10:36:12
-9284,1812,-14488,-939,-85,-142,2025-01-29 10:36:12
-9268,2188,-14464,-976,40,-131,2025-01-29 10:36:12
-9300,2296,-14592,-986,-116,-66,2025-01-29 10:36:12
-9268,1896,-14444,-802,-143,-145,2025-01-29 10:36:12
-9272,1792,-14448,-876,-74,-163,2025-01-29 10:36:12
