acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp
-1952,-15368,-7232,10982,12451,11396,2025-01-29 10:56:23
372,-18412,-3084,4832,476,4157,2025-01-29 10:56:23
-2784,-12656,-552,-23,3794,-3648,2025-01-29 10:56:23
-1728,-13732,-1348,-7126,-4234,-8758,2025-01-29 10:56:23
-3696,-20848,6428,-24,24571,419,2025-01-29 10:56:23
-448,-15452,-3488,-9011,-1251,-1558,2025-01-29 10:56:23
-832,-15720,-1168,-6315,-5989,-7523,2025-01-29 10:56:23
-1196,-21428,-2704,-2465,-1299,-2424,2025-01-29 10:56:23
1916,-14408,-2732,1954,-2644,1826,2025-01-29 10:56:24
472,-17236,-772,-1865,2527,-457,2025-01-29 10:56:24
-56,-16868,-2856,-2351,1839,-168,2025-01-29 10:56:24
764,-17340,-1552,-682,1329,1379,2025-01-29 10:56:24
248,-17952,-252,821,-726,1951,2025-01-29 10:56:24
-2960,-18116,768,6327,-183,5137,2025-01-29 10:56:24
-5028,-18788,-568,20938,15782,11190,2025-01-29 10:56:24
-752,-15372,1560,5881,5583,-597,2025-01-29 10:56:24
-4820,-13276,2968,1386,1872,-345,2025-01-29 10:56:24
-3168,-14192,5556,-838,-1151,-5072,2025-01-29 10:56:24
-2340,-13260,4680,-1897,-433,-4206,2025-01-29 10:56:24
-3304,-12464,5196,-1793,5924,-4397,2025-01-29 10:56:24
-2548,-20060,3380,-2044,6606,-240,2025-01-29 10:56:25
536,-20516,388,-8949,-2523,-4246,2025-01-29 10:56:25
-352,-14184,-1692,-7769,-5353,-7621,2025-01-29 10:56:25
1724,-17776,756,-5567,-6964,-3034,2025-01-29 10:56:25
240,-16696,320,-5124,-1421,-2238,2025-01-29 10:56:25
1920,-16360,-520,-2810,-906,-679,2025-01-29 10:56:25
3744,-16560,-3448,-4659,-535,-1154,2025-01-29 10:56:25
2476,-15704,-2604,-4999,1277,-677,2025-01-29 10:56:25
2268,-14904,-2988,-5500,1966,-1335,2025-01-29 10:56:25
1644,-15740,-3548,-6231,2789,-423,2025-01-29 10:56:25
1580,-12952,-6412,-9694,-2463,-781,2025-01-29 10:56:25
1516,-15204,-5632,-10109,-3689,-1644,2025-01-29 10:56:25
4068,-11152,-5864,-13746,-7337,-1896,2025-01-29 10:56:26
1868,-13232,-6888,-15834,-8533,248,2025-01-29 10:56:26
344,-13596,-8060,-17809,-14507,6073,2025-01-29 10:56:26
2124,-6384,264,-19589,-9575,11688,2025-01-29 10:56:26
-7608,23336,-15812,-32768,32767,15459,2025-01-29 10:56:26
-32768,29464,-32768,-32231,-796,6594,2025-01-29 10:56:26
-2296,6664,-7860,-5104,24010,1805,2025-01-29 10:56:26
-2120,3836,-13164,-3092,-4175,6049,2025-01-29 10:56:26
-5616,-144,-14344,99,-1203,-107,2025-01-29 10:56:26
2536,6620,-16080,3754,-1221,-989,2025-01-29 10:56:26
-2432,4372,-17176,12565,625,967,2025-01-29 10:56:26
-912,0,-27476,8170,-2624,-1280,2025-01-29 10:56:26
-3480,8468,-16532,-1762,-1826,-1282,2025-01-29 10:56:27
-4240,2108,-17852,5312,-303,-44,2025-01-29 10:56:27
-3060,-624,-19404,-5776,-1902,369,2025-01-29 10:56:27
-2476,1080,-17404,-2133,383,-48,2025-01-29 10:56:27
-2728,1296,-17892,-999,444,-271,2025-01-29 10:56:27
-2552,1372,-17560,-745,-85,-242,2025-01-29 10:56:27
-3020,1280,-17580,-369,-350,-162,2025-01-29 10:56:27
-2900,936,-17756,-968,-245,-62,2025-01-29 10:56:27
-2916,984,-17812,-1130,68,-72,2025-01-29 10:56:27
-2968,1052,-17920,-926,324,-177,2025-01-29 10:56:27
-2796,1272,-17816,-875,-36,-178,2025-01-29 10:56:27
-2804,1284,-17812,-791,-65,-158,2025-01-29 10:56:27
-2916,1016,-17648,-983,-177,-143,2025-01-29 10:56:28
-2960,960,-18024,-897,-87,-121,2025-01-29 10:56:28
-2828,1132,-17652,-935,57,-144,2025-01-29 10:56:28
-2920,1216,-17928,-901,8,-155,2025-01-29 10:56:28
-2844,1132,-17916,-856,-76,-150,2025-01-29 10:56:28
-2988,1108,-17924,-882,3,-121,2025-01-29 10:56:28
-2900,1004,-17804,-913,-64,-134,2025-01-29 10:56:28
-2796,1168,-17916,-906,-29,-136,2025-01-29 10:56:28
-2960,1216,-17664,-916,-8,-148,2025-01-29 10:56:28
-2908,1132,-18036,-876,-91,-132,2025-01-29 10:56:28
-2932,1256,-17952,-942,-116,-133,2025-01-29 10:56:28
-2860,1144,-17924,-881,6,-126,2025-01-29 10:56:28
-2876,1116,-17916,-679,-16,-155,2025-01-29 10:56:28
