acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp
-1.1339990234375,-9.96384765625,-0.100693359375,-6.251908396946565,1.213740458015267,-0.42748091603053434,2025-01-29 09:58:09
-0.9565869140625,-10.007001953125,-0.0191796875,-6.763358778625954,1.2671755725190839,-0.4732824427480916,2025-01-29 09:58:09
-0.8223291015625,-10.007001953125,-0.014384765625,-4.0,5.717557251908397,1.916030534351145,2025-01-29 09:58:09
-0.8654833984375,-9.911103515625,-0.1534375,-5.061068702290076,8.755725190839694,3.969465648854962,2025-01-29 09:58:09
-0.944599609375,-10.07892578125,-0.0503466796875,-4.7251908396946565,7.091603053435114,5.236641221374046,2025-01-29 09:58:09
-0.73841796875,-10.1820166015625,-0.522646484375,-3.3893129770992365,-2.045801526717557,3.030534351145038,2025-01-29 09:58:09
-1.3233984375,-9.728896484375,-0.244541015625,4.129770992366412,-24.14503816793893,-0.29770992366412213,2025-01-29 09:58:09
-2.0498291015625,-9.71451171875,-0.345234375,-4.923664122137405,-41.67175572519084,-1.3587786259541985,2025-01-29 09:58:09
-0.9949462890625,-9.9182958984375,0.9469970703125,-4.091603053435114,-26.229007633587788,2.49618320610687,2025-01-29 09:58:09
-1.711787109375,-9.5922412109375,0.18220703125,-3.099236641221374,2.687022900763359,0.6946564885496184,2025-01-29 09:58:09
-2.723515625,-9.82,0.6329296875,-2.8091603053435112,-18.374045801526716,4.351145038167939,2025-01-29 09:58:09
-1.0093310546875,-10.1005029296875,1.035703125,-0.732824427480916,-18.923664122137403,4.580152671755725,2025-01-29 09:58:09
-0.33564453125,-10.0046044921875,-0.5634033203125001,0.030534351145038167,0.9618320610687023,10.34351145038168,2025-01-29 09:58:10
-0.69046875,-9.978232421875,0.5945703125,11.335877862595419,12.67175572519084,9.732824427480915,2025-01-29 09:58:10
-0.0503466796875,-9.7073193359375,-0.1798095703125,16.885496183206108,21.480916030534353,6.419847328244275,2025-01-29 09:58:10
-1.75494140625,-10.534443359375,2.3327294921875,4.984732824427481,21.061068702290076,-7.67175572519084,2025-01-29 09:58:10
-2.5820654296875,-8.8634130859375,1.8484423828125,10.534351145038167,46.9236641221374,7.1679389312977095,2025-01-29 09:58:10
-2.680361328125,-8.117802734375001,2.114560546875,15.900763358778626,6.961832061068702,23.893129770992367,2025-01-29 09:58:10
-0.7671875,-8.6284619140625,1.663837890625,5.984732824427481,10.114503816793894,4.893129770992366,2025-01-29 09:58:10
-1.112421875,-9.2230322265625,0.306875,-12.564885496183207,15.335877862595419,-8.526717557251908,2025-01-29 09:58:10
-0.83431640625,-8.8730029296875,1.45765625,0.13740458015267176,25.603053435114504,5.801526717557252,2025-01-29 09:58:10
-2.200869140625,-10.1724267578125,2.2895751953125,32.32824427480916,9.564885496183207,35.66412213740458,2025-01-29 09:58:10
-1.58232421875,-7.0413427734375,2.2320361328125,44.33587786259542,-68.6412213740458,41.62595419847328,2025-01-29 09:58:10
0.8175341796875,-7.8229150390625,2.776259765625,71.54198473282443,-68.16793893129771,82.40458015267176,2025-01-29 09:58:10
1.6854150390625,-4.0397216796875,1.572734375,82.54198473282443,-43.98473282442748,76.08396946564885,2025-01-29 09:58:11
-3.76880859375,-3.0184033203125,1.6806201171875002,76.05343511450381,53.88549618320611,84.19847328244275,2025-01-29 09:58:11
-5.18810546875,0.513056640625,4.416123046875001,116.70229007633588,18.931297709923665,103.83969465648855,2025-01-29 09:58:11
-0.9374072265625,-1.7069921875,1.9299560546875,119.95419847328245,88.25954198473282,136.96946564885496,2025-01-29 09:58:11
-10.6710986328125,3.6561279296875,18.5203857421875,63.541984732824424,8.709923664122137,159.66412213740458,2025-01-29 09:58:11
-19.64,16.365068359375,14.9793359375,54.0,87.49618320610686,37.412213740458014,2025-01-29 09:58:11
-6.602607421875001,2.7426953125,7.014970703125,109.97709923664122,-51.63358778625954,72.77862595419847,2025-01-29 09:58:11
0.762392578125,6.909482421875,2.3231396484375,59.38931297709924,32.465648854961835,87.29770992366412,2025-01-29 09:58:11
-4.7349853515625,8.1633544921875,2.50294921875,-3.0916030534351147,-0.183206106870229,2.145038167938931,2025-01-29 09:58:11
-4.675048828125,7.60474609375,1.9874951171875,-12.587786259541986,-22.977099236641223,-9.099236641221374,2025-01-29 09:58:11
-3.02080078125,7.005380859375,1.4936181640625,-32.900763358778626,-16.00763358778626,-8.595419847328245,2025-01-29 09:58:11
-2.4526025390625,8.923349609375,1.9827001953125,-83.37404580152672,-33.66412213740458,-70.9618320610687,2025-01-29 09:58:11
-5.36072265625,4.4664697265625,3.3468554687500003,-96.99236641221374,-4.312977099236641,-93.07633587786259,2025-01-29 09:58:12
-11.1601806640625,-0.7168408203125001,10.5991748046875,-62.12977099236641,-4.221374045801527,-68.85496183206106,2025-01-29 09:58:12
-6.5162988281250005,1.6854150390625,3.6321533203125,30.977099236641223,-43.045801526717554,-31.480916030534353,2025-01-29 09:58:12
-6.3988232421875,-1.846044921875,6.506708984375,-26.412213740458014,-1.702290076335878,-3.0916030534351147,2025-01-29 09:58:12
-7.249921875,1.4408740234375002,6.1446923828125,-10.221374045801527,19.519083969465647,19.580152671755727,2025-01-29 09:58:12
-7.16361328125,3.2485595703125,5.6987646484375,-4.67175572519084,-1.4045801526717556,11.290076335877863,2025-01-29 09:58:12
-6.938251953125,3.5602294921875,4.80451171875,2.7557251908396947,-13.877862595419847,-0.32061068702290074,2025-01-29 09:58:12
