acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp
4644,-16372,180,-784,190,-132,2025-01-29 11:22:20
4048,-16132,-64,-325,105,224,2025-01-29 11:22:21
4360,-16368,312,-417,-805,647,2025-01-29 11:22:21
4544,-16496,716,-125,-64,619,2025-01-29 11:22:21
4352,-16624,1836,1125,427,514,2025-01-29 11:22:21
4060,-16440,1040,5544,4348,975,2025-01-29 11:22:21
3776,-23900,12380,12123,15303,-2139,2025-01-29 11:22:21
4016,-14276,5900,5609,7103,2897,2025-01-29 11:22:21
1568,-12064,7048,2227,6871,-2604,2025-01-29 11:22:21
-100,-11476,7724,277,4499,-1518,2025-01-29 11:22:21
1028,-11372,7640,-1643,3437,-735,2025-01-29 11:22:21
24,-11796,7428,-2536,4046,-2330,2025-01-29 11:22:21
-380,-12980,6660,-6172,1889,-1921,2025-01-29 11:22:21
-1168,-17816,7884,-9151,450,-5268,2025-01-29 11:22:21
8,-20956,7044,220,-866,-990,2025-01-29 11:22:21
2568,-9808,-4348,-896,-15102,-971,2025-01-29 11:22:21
6244,-15020,48,-5206,-8741,-2777,2025-01-29 11:22:22
1512,-15948,1480,-1546,-11083,1870,2025-01-29 11:22:22
3552,-15832,1128,-729,-13860,2372,2025-01-29 11:22:22
5636,-17312,-552,-1986,-15708,2656,2025-01-29 11:22:22
6120,-14564,1100,-1508,-15231,3678,2025-01-29 11:22:22
5072,-16932,2048,-2443,-12906,3964,2025-01-29 11:22:22
5092,-16116,3484,424,-16581,5847,2025-01-29 11:22:22
3772,-24232,-2176,5224,-7739,7844,2025-01-29 11:22:22
-1404,-16668,1280,4171,-9775,11682,2025-01-29 11:22:22
960,-14396,-2664,-2105,-10966,10151,2025-01-29 11:22:22
-252,-13616,-768,-2915,-7706,11935,2025-01-29 11:22:22
1780,-11488,-496,-564,-9372,10846,2025-01-29 11:22:23
888,-11488,3712,-2014,-8390,9407,2025-01-29 11:22:23
-1276,-9600,2620,1749,-4363,13400,2025-01-29 11:22:23
-3888,-10688,4308,6126,-8866,16861,2025-01-29 11:22:23
1644,-4868,3856,-3254,5666,22591,2025-01-29 11:22:23
-32768,-13048,5236,7027,2769,22584,2025-01-29 11:22:23
-32768,3892,23200,214,-19931,5621,2025-01-29 11:22:23
-8904,4124,-6748,5504,-1580,10014,2025-01-29 11:22:23
-2920,-284,2356,8906,-6197,5778,2025-01-29 11:22:23
-4996,5664,-1324,9198,-6171,1339,2025-01-29 11:22:23
-16568,7828,2224,-4322,-2600,-9600,2025-01-29 11:22:23
-21904,3028,3972,-5096,607,-10425,2025-01-29 11:22:24
-14940,1136,1024,-6868,-14862,190,2025-01-29 11:22:24
-12216,-6140,5412,-6533,-2288,-1278,2025-01-29 11:22:24
-14888,-6396,7144,-132,-1767,2077,2025-01-29 11:22:24
-14136,-2360,6408,-1129,2176,2291,2025-01-29 11:22:24
-13176,-512,5460,-1169,-516,-405,2025-01-29 11:22:24
-14924,296,4768,-1571,-979,-611,2025-01-29 11:22:24
-14312,-504,5836,-937,344,-380,2025-01-29 11:22:24
-14220,-1120,4956,-262,914,-134,2025-01-29 11:22:24
-14116,-1088,4480,-563,542,-426,2025-01-29 11:22:24
-14404,-1236,4532,-1169,-301,-205,2025-01-29 11:22:24
-14448,-960,5224,-1100,-302,-11,2025-01-29 11:22:24
-14200,-736,5024,-925,-192,-164,2025-01-29 11:22:24
-14360,-1016,5292,-947,-173,-36,2025-01-29 11:22:24
-14436,-1128,5036,-847,37,-212,2025-01-29 11:22:25
-14176,-976,4936,-932,-200,-125,2025-01-29 11:22:25
-14172,-788,5216,-988,81,-89,2025-01-29 11:22:25
-14360,-940,5012,-915,-7,-228,2025-01-29 11:22:25
-14396,-1004,5016,-932,-106,-198,2025-01-29 11:22:25
-14404,-1072,5352,-1120,-238,-74,2025-01-29 11:22:25
-14304,-1124,5320,-876,-217,-210,2025-01-29 11:22:25
-14228,-748,4940,-881,-154,-134,2025-01-29 11:22:25
-14176,-736,5192,-998,-1,-127,2025-01-29 11:22:25
-14264,-952,4920,-915,160,-214,2025-01-29 11:22:25
-14180,-1048,5004,-984,-1,-140,2025-01-29 11:22:25
-14280,-980,5096,-947,-69,-124,2025-01-29 11:22:25
-14280,-892,5092,-859,-9,-92,2025-01-29 11:22:26
-14224,-880,5064,-964,-75,-99,2025-01-29 11:22:26
-14236,-860,5200,-894,-49,-182,2025-01-29 11:22:26
-14348,-940,5088,-932,26,-98,2025-01-29 11:22:26
-14336,-944,5172,-988,-127,-164,2025-01-29 11:22:26
-14324,-932,5072,-980,-21,-123,2025-01-29 11:22:26
